Cites	Authors	Title	Year	Source	Publisher	ArticleURL	CitesURL	GSRank	QueryDate	Type	DOI	ISSN	CitationURL	Volume	Issue	StartPage	EndPage	ECC	CitesPerYear	CitesPerAuthor	AuthorCount	Age	Abstract	FullTextURL	RelatedURL	Decision	Reason
0	K Baumann, A Bertino, L Rettig, S Sigloch, D Subotic…	The RESCS Ontology: linking Open Research Data from multiple sources to support interdisciplinary investigations		semantic-web-journal.net		http://www.semantic-web-journal.net/system/files/swj2746.pdf		77	09/02/2022 10:40	PDF								0	0.00	0	6		The availability of open repositories and the application of Semantic Web techniques are paving the way towards new usage scenarios for research data. This paper describes the ontology developed within the first phase of the Connectome project. The goal of the Connectome …	http://www.semantic-web-journal.net/system/files/swj2746.pdf	https://scholar.google.com/scholar?q=related:zm3K50uShAMJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
20	A Friedrich, H Adel, F Tomazic, J Hingerl…	The SOFC-exp corpus and neural approaches to information extraction in the materials science domain	2020	arXiv preprint arXiv …	arxiv.org	https://arxiv.org/abs/2006.03039	https://scholar.google.com/scholar?cites=10355154861281768155&as_sdt=2005&sciodt=2007&hl=en	79	09/02/2022 10:40									20	10.00	4	5	2	This paper presents a new challenging information extraction task in the domain of materials science. We develop an annotation scheme for marking information on experiments related to solid oxide fuel cells in scientific publications, such as involved materials and …	https://arxiv.org/pdf/2006.03039	https://scholar.google.com/scholar?q=related:2_LbfHvmtI8J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	X Wang, L Meng, X Wang, Q Wang	The construction of environmental-policy-enterprise knowledge graph based on PTA model and PSA model	2021	Resources, Conservation & Recycling …	Elsevier	https://www.sciencedirect.com/science/article/pii/S2667378921000079		25	09/02/2022 10:40	HTML								0	0.00	0	4	1	… Input the data of enterprise entities, environmental policy entities, and relationships between them into the Neo4j knowledge graph platform to construct the environmental-policy-enterprise knowledge graph. In this part, import 260 enterprise entities for display and present part …	https://www.sciencedirect.com/science/article/pii/S2667378921000079	https://scholar.google.com/scholar?q=related:utubE6p08E0J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
2	X Chen, H Xie, Z Li, G Cheng	Topic analysis and development in knowledge graph research: A bibliometric review on three decades	2021	Neurocomputing	Elsevier	https://www.sciencedirect.com/science/article/pii/S0925231221009528?casa_token=umMKPSR7v0wAAAAA:IX8FJuRVPg0ubREPnCihJ2ITEedaAMRJ3-Lf13WzReEZwEfzy3WEMaFPunrcCdfwg02RmDbs	https://scholar.google.com/scholar?cites=14159573302540384545&as_sdt=2005&sciodt=2007&hl=en	30	09/02/2022 10:40	HTML								2	2.00	1	4	1	Abstract Knowledge graph as a research topic is increasingly popular to represent structural relations between entities. Recent years have witnessed the release of various open-source and enterprise-supported knowledge graphs with dramatic growth in applying knowledge …	https://www.sciencedirect.com/science/article/pii/S0925231221009528?casa_token=umMKPSR7v0wAAAAA:IX8FJuRVPg0ubREPnCihJ2ITEedaAMRJ3-Lf13WzReEZwEfzy3WEMaFPunrcCdfwg02RmDbs	https://scholar.google.com/scholar?q=related:ITkG5eXogMQJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	E Giallonardo, C Sorrentino…	Topic-based Federated Query Engine	2018	… Conference WWW/Internet …	researchgate.net	https://www.researchgate.net/profile/Eugenio-Zimeo/publication/330684425_Topic-based_Federated_Query_Engine_IADIS_The_WWWInternet_2018_Conference/links/5cb7a381299bf120976ccc97/Topic-based-Federated-Query-Engine-IADIS-The-WWW-Internet-2018-Conference.pdf	https://scholar.google.com/scholar?cites=6266367329484431414&as_sdt=2005&sciodt=2007&hl=en	130	09/02/2022 10:40	PDF								1	0.25	0	3	4	The increasing availability of open datasets makes it useful the adoption of novel query engines able to ease the retrieval of desired information from this huge amount of data. This paper proposes a smart discovery system that provides query engines with transparent execution …	https://www.researchgate.net/profile/Eugenio-Zimeo/publication/330684425_Topic-based_Federated_Query_Engine_IADIS_The_WWWInternet_2018_Conference/links/5cb7a381299bf120976ccc97/Topic-based-Federated-Query-Engine-IADIS-The-WWW-Internet-2018-Conference.pdf	https://scholar.google.com/scholar?q=related:NmAIsuKb9lYJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	J Lipp, L Gleim, M Cochez, I Dimitriadis, H Ali…	Towards Easy Vocabulary Drafts with Neologism 2.0	2021	European Semantic …	Springer	https://link.springer.com/chapter/10.1007/978-3-030-80418-3_4		56	09/02/2022 10:40		10.1007/978-3-030-80418-3_4							0	0.00	0	6	1	… Mobi [9] is a free and collaborative knowledge graph platform to publish and discover data models, which is built on RDF and OWL. The fully-featured ontology editor Protégé [13] also provides a web version [16]. The commercial tool TopBraid Composer [15] provides …	https://openreview.net/pdf?id=PoAI5RrlUFj	https://scholar.google.com/scholar?q=related:5AfrPkZhNEoJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
8	G Rehm, D Galanis, P Labropoulou, S Piperidis…	Towards an Interoperable Ecosystem of AI and LT Platforms: A Roadmap for the Implementation of Different Levels of Interoperability	2020	arXiv preprint arXiv …	arxiv.org	https://arxiv.org/abs/2004.08355	https://scholar.google.com/scholar?cites=13476593120723197251&as_sdt=2005&sciodt=2007&hl=en	78	09/02/2022 10:40									8	4.00	2	5	2	With regard to the wider area of AI/LT platform interoperability, we concentrate on two core aspects: (1) cross-platform search and discovery of resources and services			Unselected	It does not talk about the KG management platform. 
1	A Pateria, K Anyanwu	Towards event-driven decentralized marketplaces on the blockchain	2021	Proceedings of the 15th ACM International …	dl.acm.org	https://dl.acm.org/doi/abs/10.1145/3465480.3466921?casa_token=bWuB9X7oauMAAAAA:buW-9WVXG46mJujwoIrtf9JFNqsNDlxlTnJ8L_ta0D1YAP0B3c2QxkwS4tAQ_1FZGcd8iSgji-s	https://scholar.google.com/scholar?cites=14983032821623024736&as_sdt=2005&sciodt=2007&hl=en	103	09/02/2022 10:40		10.1145/3465480.3466921							1	1.00	1	2	1	… It uses Stardog [11], a knowledge-graph platform, applicationspecific to store and query domain-specific ontologies and userdefined rules. As depicted in Figure 6, requested features (Arc Welding and Screwing) are mapped to their ontologically-related immediate parent …	https://dl.acm.org/doi/pdf/10.1145/3465480.3466921?casa_token=ZYEwtaaVckkAAAAA:KP-fL-H1Bb6dP_dMVNhCeyyDP74TlDS_6pvLGsHggDJcg9KyPzLoLYF3pL3YbjEtdOW-HfvEw6U	https://scholar.google.com/scholar?q=related:YOzbvvds7s8J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
2	N Kertkeidkachorn, R Nararatwong…	UWKGM: A modular platform for knowledge graph management	2020	Proceedings of the 29th …	dl.acm.org	https://dl.acm.org/doi/abs/10.1145/3340531.3417441?casa_token=Y-RDjFdLm6IAAAAA:at8yqUe9MdSqLmx7NeAzodMja5ATHVX0lygtmWNBsSOWE5JKsT9CEMZ8UtP7y6T0wUkkQtxGzMM	https://scholar.google.com/scholar?cites=15019056357944367566&as_sdt=2005&sciodt=2007&hl=en	9	09/02/2022 10:40		10.1145/3340531.3417441							2	1.00	1	3	2	… To solve the problem, the modularized framework that enables a knowledge graph platform to support arbitrary functionalities for each knowledge graph is necessary. Although some platforms[3, 4, 11, 12] adopted the modularized frameworks, most of them can not reuse …	https://dl.acm.org/doi/pdf/10.1145/3340531.3417441?casa_token=KAQbfZEJwJ0AAAAA:YkwMdshOkSIFPxDszxqmTiMaBU9IZxcXi-cBtrW1NlrDOYdtAER-qXt4Td_oc93KI6N-IX6IAM4	https://scholar.google.com/scholar?q=related:zpnY5C5obtAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
0	N Giarelis, N Karacapilidis	Understanding Horizon 2020 Data: A Knowledge Graph-Based Approach	2021	Applied Sciences	mdpi.com	https://www.mdpi.com/1386972		38	09/02/2022 10:40									0	0.00	0	2	1	… Finally, Metaphactory [24] is an enterprise knowledge graph platform, which enables users to build and visualize knowledge graphs from multiple sources. These sources include various databases, analytics platforms, and open standards (eg, RDF, SPARQL etc.) To store the …	https://www.mdpi.com/2076-3417/11/23/11425/pdf	https://scholar.google.com/scholar?q=related:k_S1M3DFsWQJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	D Christofidellis, M Manica, L Georgopoulos…	Understood in Translation, Transformers for Domain Understanding	2020	arXiv preprint arXiv …	arxiv.org	https://arxiv.org/abs/2012.10271		96	09/02/2022 10:40									0	0.00	0	4	2	Knowledge acquisition is the essential first step of any Knowledge Graph (KG) application. This knowledge can be extracted from a given corpus (KG generation process) or specified from an existing KG (KG specification process). Focusing on domain specific solutions, …	https://arxiv.org/pdf/2012.10271	https://scholar.google.com/scholar?q=related:62f2ov4jZSEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	M Piantanida, E Bonamini, C Caborni…	Using Knowledge Graphs to Navigate Through Geological Concepts Extracted from Documents	2021	OMC Med Energy …	onepetro.org	https://onepetro.org/OMCONF/proceedings-abstract/OMC21/All-OMC21/OMC-2021-019/473141		55	09/02/2022 10:40									0	0.00	0	4	1	In the last few years, Graph Databases have become increasingly popular to capture information out of unstructured documents, such as scientific publications and technical reports. The main concepts identified within the sentences of the documents are usually represented as …	https://www.researchgate.net/profile/Peter-Staar/publication/355058718_USING_KNOWLEDGE_GRAPHS_TO_NAVIGATE_THROUGH_GEOLOGICAL_CONCEPTS_EXTRACTED_FROM_DOCUMENTS/links/615bf8249911cb6c9dd99d1d/USING-KNOWLEDGE-GRAPHS-TO-NAVIGATE-THROUGH-GEOLOGICAL-CONCEPTS-EXTRACTED-FROM-DOCUMENTS.pdf	https://scholar.google.com/scholar?q=related:nGc3Lr8xnbEJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
1	SA Malec, P Wei, EV Bernstam, RD Boyce…	Using computable knowledge mined from the literature to elucidate confounders for EHR-based pharmacovigilance	2021	Journal of Biomedical …	Elsevier	https://www.sciencedirect.com/science/article/pii/S1532046421000484?casa_token=FFJKth2q-sIAAAAA:XzgOPOHCg8O358qWFeIwi3VsPZsQcH1c0uHpcj3Zls6xAHh8XaDgIGn5WoUJfSdkv4XSqB_I	https://scholar.google.com/scholar?cites=12701064167361929781&as_sdt=2005&sciodt=2007&hl=en	147	09/02/2022 10:40	HTML								1	1.00	0	5	1	Introduction Drug safety research asks causal questions but relies on observational data. Confounding bias threatens the reliability of studies using such data. The successful control of confounding requires knowledge of variables called confounders affecting both the exposure …	https://www.sciencedirect.com/science/article/pii/S1532046421000484?casa_token=FFJKth2q-sIAAAAA:XzgOPOHCg8O358qWFeIwi3VsPZsQcH1c0uHpcj3Zls6xAHh8XaDgIGn5WoUJfSdkv4XSqB_I	https://scholar.google.com/scholar?q=related:NeIMLZE-Q7AJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
10	J Bosque-Gil, D Lonke, I Kernerman…	Validating the ontolex-lemon lexicography module with K dictionaries''multilingual data	2019	Electron. lexicogr. 21st …	zaguan.unizar.es	https://zaguan.unizar.es/record/99420	https://scholar.google.com/scholar?cites=5213160498355574949&as_sdt=2005&sciodt=2007&hl=en	134	09/02/2022 10:40									10	3.33	3	4	3	… Two ongoing H2020 projects employ Lexicala API as part of their solutions: Lynx5 will integrate KD (as well as terminological and other) resources with data from the legal domain in the heart of its Legal Knowledge Graph platform for multilingual compliance services			Unselected	It does not talk about the KG management platform. 
62	G Xiao, L Ding, B Cogrel, D Calvanese	Virtual knowledge graphs: An overview of systems and use cases	2019	Data Intelligence	direct.mit.edu	https://direct.mit.edu/dint/article-abstract/1/3/201/9978	https://scholar.google.com/scholar?cites=7132871779024397700&as_sdt=2005&sciodt=2007&hl=en	59	09/02/2022 10:40									62	20.67	16	4	3	… Finally, the Metaphactory Knowledge Graph platform developed by Metaphacts ? provides several modalities for interacting with a SPARQL endpoint: a customizable user interface using templates and custom components, a keyword search query engine with GraphScope, …	https://direct.mit.edu/dint/article-pdf/1/3/201/683759/dint_a_00011.pdf	https://scholar.google.com/scholar?q=related:hGUoaRcN_WIJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
4	A Axaridou, K Konsolaki, M Theodoridou, A Kozlov…	VisTA: Visual Terminology Alignment Tool for Factual Knowledge Aggregation.	2018	SW4CH@ ESWC	ceur-ws.org	http://ceur-ws.org/Vol-2094/paper2.pdf	https://scholar.google.com/scholar?cites=12136194903468553297&as_sdt=2005&sciodt=2007&hl=en	95	09/02/2022 10:40	PDF								4	1.00	1	5	4	The alignment of terminologies can be considered as a kind of “translation” between two or more terminologies that aims to enhance the communication among people coming from different domains or expertise. In this paper we introduce the Visual Terminology Alignment tool (…	http://ceur-ws.org/Vol-2094/paper2.pdf	https://scholar.google.com/scholar?q=related:UTQm4vZsbKgJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
8	D Fensel, U ?im?ek, K Angele, E Huaman, E Kärle…	Why we need knowledge graphs: Applications	2020	Knowledge Graphs	Springer	https://link.springer.com/chapter/10.1007/978-3-030-37439-6_4	https://scholar.google.com/scholar?cites=13862795981150829434&as_sdt=2005&sciodt=2007&hl=en	41	09/02/2022 10:40		10.1007/978-3-030-37439-6_4							8	4.00	1	6	2	… Figure 4.3 shows the two main building blocks, ie, the Conversational Platform and the Knowledge Graph Platform. … This Conversational Platform is powered by the knowledge available in the Knowledge Graph Platform. This second platform relies on the following blocks: …		https://scholar.google.com/scholar?q=related:ejs1In-LYsAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
0	R Lu, C Fei, C Wang, Y Huang…	YABKO-Yet Another Big Knowledge Organization	2021	2021 IEEE International …	ieeexplore.ieee.org	https://ieeexplore.ieee.org/abstract/document/9667702/?casa_token=qyl8xnUDogUAAAAA:L6uNf08kFygMp4Nz53FsN0_dOM1ERxithKslkEUbVKzE8kqButvHqPYDmtr55qyWdsux8UQ3		23	09/02/2022 10:40									0	0.00	0	5	1	… Starting from the introduction of HAPE – a programmable universal big knowledge graph platform, which is a predecessor of YABKO, we introduce the idea and technique of Web-based resource sharing public knowledge graph laboratory and its implementation YABKO, which …	https://ieeexplore.ieee.org/iel7/9667543/9667672/09667702.pdf?casa_token=Q0hFZ93ZbXEAAAAA:a9Tk4q_tbhxpl3Ma49mvqU-hAEUVJup3dlNpvE7kwjoD1LVp0okTCbSpHRpTmyP9-VbfSFbW	https://scholar.google.com/scholar?q=related:d98Jz7q7jLAJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
0	L Kim, E Yahia, F Segonds, P Véron, A Mallet	i-Dataquest: A heterogeneous information retrieval tool using data graph for the manufacturing industry	2021	Computers in Industry	Elsevier	https://www.sciencedirect.com/science/article/pii/S0166361521001342?casa_token=Ttw78oaeAxYAAAAA:MAy_MqmaEQc7cUrPzKTtSpjx8tLtC7KtMhnXJfTCjDTEacuTO07v4XL290nspKlGVP1gZgfn		94	09/02/2022 10:40	HTML								0	0.00	0	5	1	Manufacturing industry needs access to the data in order to realise its activities but also to generate new value-added knowledge. Nevertheless, it is confronted with a large and growing volume of heterogeneous data which limits its ability to exploit them optimally. Moreover, the …	https://www.sciencedirect.com/science/article/pii/S0166361521001342?casa_token=Ttw78oaeAxYAAAAA:MAy_MqmaEQc7cUrPzKTtSpjx8tLtC7KtMhnXJfTCjDTEacuTO07v4XL290nspKlGVP1gZgfn	https://scholar.google.com/scholar?q=related:I4ujYtRg4v8J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It does not talk about the KG management platform. 
27	P Haase, DM Herzig, A Kozlov, A Nikolov…	metaphactory: A platform for knowledge graph management	2019	Semantic …	content.iospress.com	https://content.iospress.com/articles/semantic-web/sw190360	https://scholar.google.com/scholar?cites=4605543172037354070&as_sdt=2005&sciodt=2007&hl=en	8	09/02/2022 10:40									27	9.00	5	5	3	… The knowledge graph platform must support rapid development and deployment of a use case application that would demonstrate the added value of knowledge graph technologies. Two examples of such functionalities are transparent data integration and semantic search. …	http://www.semantic-web-journal.net/system/files/swj2051.pdf	https://scholar.google.com/scholar?q=related:ViIDHx0t6j8J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Selected	It is about the KG management platform. 
10	?? ????????, ?? ?????????????…	?????????? ???????????? ????????? ??? ????????????????? ??????? ?????????? ?????	2019	????????????? …	apu.npomars.com	http://apu.npomars.com/images/pdf/56_3.pdf	https://scholar.google.com/scholar?cites=861192687571898065&as_sdt=2005&sciodt=2007&hl=en	100	09/02/2022 10:40	PDF								10	3.33	3	3	3	? ?????? ???????????? ?????????? ?????? ??? ??????????? ?????????? ??? ????????????????? ??????? ?????????? ?????. ??????? ??????????? ???????????? ?????????, ??????????? ???????? ?????????? ???????????? ?????????, ? ????? ????????? …	http://apu.npomars.com/images/pdf/56_3.pdf	https://scholar.google.com/scholar?q=related:0Q7jwS-S8wsJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
0	??? ????? ??? ?????	????????? ??????? ?? ???? ????? ?????????		???? ?????? ????????? ?????????, 2021?	journals.ekb.eg	https://journals.ekb.eg/article_203721_61afcdf4a9afddb453259e6e21bc9749.pdf		108	09/02/2022 10:40	PDF								0	0.00	0	1		… A knowledge-graph platform for newsrooms, Computers in Industry, Vol. 123, https://doi.org/10.1016/j.compind.2020.103321. http://www.sciencedirect.com/science/article/pii/S0166361520305 558. …	https://journals.ekb.eg/article_203721_61afcdf4a9afddb453259e6e21bc9749.pdf	https://scholar.google.com/scholar?q=related:wY9fjexb8BkJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
1	????, ????, ????…	??????????????????????	2020	???????????? …	jstage.jst.go.jp	https://www.jstage.jst.go.jp/article/jiep/23/2/23_150/_article/-char/ja/	https://scholar.google.com/scholar?cites=7937133266254308289&as_sdt=2005&sciodt=2007&hl=en	137	09/02/2022 10:40									1	0.50	0	4	2	… Orii: “An Information Extraction and Knowledge Graph Platform for Accelerating Biochemical Discoveries,” Workshop on Applied Data Science for Healthcare at KDD,2019 ? 7 ? 9) ?? ??,Hsiang Han Hsu,? ??,????,??? ?,????:“AI ??????????,”2018 …		https://scholar.google.com/scholar?q=related:wSMGJqdcJm4J:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
0	??, ???, ??, ???, ???…	????????????	2020	?????? (??? …	zjujournals.com	http://www.zjujournals.com/xueshu/sci/CN/10.3785/j.issn.1008-9497.2020.04.002		152	09/02/2022 10:40		10.3785/j.issn.1008-9497.2020.04.002							0	0.00	0	6	2	: ?????????????, ????????????????????, ??????? ??, ????????????, ?????????????????????????? ???????. ???????????????, ????????????????, ???…	http://www.zjujournals.com/xueshu/sci/CN/article/downloadArticleFile.do?attachType=PDF&id=42112	https://scholar.google.com/scholar?q=related:hcVcP5fiv9sJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
6	??, ??, ???, ??, ???	????????????	2019	Journal of Software	jos.org.cn	http://jos.org.cn/jos/ch/reader/create_pdf.aspx?file_no=5841&journal_id=jos	https://scholar.google.com/scholar?cites=4765350682473569819&as_sdt=2005&sciodt=2007&hl=en	151	09/02/2022 10:40	PDF								6	2.00	1	5	3	: ??????????????. ??????????????????????????? ?????. ????????????????, ??????????????, ??, ?? ?????????. ??, ??????????, ??RDF ?????????, ??5 ?…	http://jos.org.cn/jos/ch/reader/create_pdf.aspx?file_no=5841&journal_id=jos	https://scholar.google.com/scholar?q=related:G54AozLtIUIJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
1	???, ??, ???	????????: ??, ???????	2021	?????	jsjkx.com	https://www.jsjkx.com/CN/10.11896/jsjkx.200700010	https://scholar.google.com/scholar?cites=14439261307330099407&as_sdt=2005&sciodt=2007&hl=en	91	09/02/2022 10:40	HTML	10.11896/jsjkx.200700010							1	1.00	0	3	1	: ???????????2012 ???, ???????????????????, ???? ??, ????, ????????????. ???????????????????, ?? ??????????????????, ????????????????, ??????…	https://www.jsjkx.com/CN/10.11896/jsjkx.200700010	https://scholar.google.com/scholar?q=related:z_hzEqiPYsgJ:scholar.google.com/&scioq=%22knowledge+graph+platform%22&hl=en&as_sdt=2007	Unselected	It is not written in English.
